,Dia,Hora, P(MW), Q(Mvar),Nome Elo
Elo_XINGU-SE,12,23-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,12,23-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,00-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,00-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,01-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,01-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,02-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,02-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,03-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,03-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,04-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,04-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,05-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,05-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,06-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,06-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,07-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,07-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,08-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,08-30,631.0,200.42,Elo_XINGU-SE
Elo_XINGU-SE,13,09-00,672.0,216.48999999999998,Elo_XINGU-SE
Elo_XINGU-SE,13,09-30,605.0,190.45,Elo_XINGU-SE
Elo_XINGU-SE,13,10-00,597.0,187.42,Elo_XINGU-SE
Elo_XINGU-SE,13,10-30,726.0,238.29999999999998,Elo_XINGU-SE
Elo_XINGU-SE,13,11-00,884.0,306.14,Elo_XINGU-SE
Elo_XINGU-SE,13,11-30,663.0,212.92,Elo_XINGU-SE
Elo_XINGU-SE,13,12-00,683.0,220.87,Elo_XINGU-SE
Elo_XINGU-SE,13,12-30,584.0,182.53,Elo_XINGU-SE
Elo_XINGU-SE,13,13-00,493.0,149.57,Elo_XINGU-SE
Elo_XINGU-SE,13,13-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,13,14-00,821.0,278.39,Elo_XINGU-SE
Elo_XINGU-SE,13,14-30,1875.0,848.87,Elo_XINGU-SE
Elo_XINGU-SE,13,15-00,1861.0,839.95,Elo_XINGU-SE
Elo_XINGU-SE,13,15-30,1906.0,868.74,Elo_XINGU-SE
Elo_XINGU-SE,13,16-00,1955.0,900.48,Elo_XINGU-SE
Elo_XINGU-SE,13,16-30,4942.0,2414.8999999999996,Elo_XINGU-SE
Elo_XINGU-SE,13,17-00,2194.0,853.45,Elo_XINGU-SE
Elo_XINGU-SE,13,17-30,2426.0,975.4300000000001,Elo_XINGU-SE
Elo_XINGU-SE,13,18-00,2436.0,980.8100000000001,Elo_XINGU-SE
Elo_XINGU-SE,13,18-30,2952.0,1295.15,Elo_XINGU-SE
Elo_XINGU-SE,13,19-00,2274.0,913.21,Elo_XINGU-SE
Elo_XINGU-SE,13,19-30,2146.0,828.87,Elo_XINGU-SE
Elo_XINGU-SE,13,20-00,2093.0,1007.1800000000001,Elo_XINGU-SE
Elo_XINGU-SE,13,20-30,2122.0,833.65,Elo_XINGU-SE
Elo_XINGU-SE,13,21-00,1962.0,905.0400000000001,Elo_XINGU-SE
Elo_XINGU-SE,13,21-30,1700.0,739.77,Elo_XINGU-SE
Elo_XINGU-SE,13,22-00,1510.0,627.4,Elo_XINGU-SE
Elo_XINGU-SE,13,22-30,1649.0,708.98,Elo_XINGU-SE
Elo_XINGU-SE,13,23-00,997.0,358.15000000000003,Elo_XINGU-SE
Elo_XINGU-SE,13,23-30,787.0,263.79,Elo_XINGU-SE
Elo_XINGU-SE,14,00-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,00-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,01-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,01-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,02-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,02-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,03-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,03-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,04-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,04-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,05-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,05-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,06-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,06-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,07-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,07-30,497.0,150.97,Elo_XINGU-SE
Elo_XINGU-SE,14,08-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,08-30,848.0,290.17,Elo_XINGU-SE
Elo_XINGU-SE,14,09-00,588.0,184.03,Elo_XINGU-SE
Elo_XINGU-SE,14,09-30,530.0,162.7,Elo_XINGU-SE
Elo_XINGU-SE,14,10-00,872.0,300.78000000000003,Elo_XINGU-SE
Elo_XINGU-SE,14,10-30,475.0,143.33,Elo_XINGU-SE
Elo_XINGU-SE,14,11-00,910.0,317.85,Elo_XINGU-SE
Elo_XINGU-SE,14,11-30,742.0,244.9,Elo_XINGU-SE
Elo_XINGU-SE,14,12-00,1162.0,439.02000000000004,Elo_XINGU-SE
Elo_XINGU-SE,14,12-30,1360.0,543.35,Elo_XINGU-SE
Elo_XINGU-SE,14,13-00,2192.0,852.41,Elo_XINGU-SE
Elo_XINGU-SE,14,13-30,3656.0,1735.55,Elo_XINGU-SE
Elo_XINGU-SE,14,14-00,2996.0,1321.41,Elo_XINGU-SE
Elo_XINGU-SE,14,14-30,2764.0,1184.95,Elo_XINGU-SE
Elo_XINGU-SE,14,15-00,2572.0,1075.75,Elo_XINGU-SE
Elo_XINGU-SE,14,15-30,1986.0,920.76,Elo_XINGU-SE
Elo_XINGU-SE,14,16-00,1152.0,433.96000000000004,Elo_XINGU-SE
Elo_XINGU-SE,14,16-30,4080.0,2020.91,Elo_XINGU-SE
Elo_XINGU-SE,14,17-00,3734.0,1786.95,Elo_XINGU-SE
Elo_XINGU-SE,14,17-30,2612.0,1098.21,Elo_XINGU-SE
Elo_XINGU-SE,14,18-00,4795.0,2343.19,Elo_XINGU-SE
Elo_XINGU-SE,14,18-30,5329.0,2624.34,Elo_XINGU-SE
Elo_XINGU-SE,14,19-00,4467.0,2200.49,Elo_XINGU-SE
Elo_XINGU-SE,14,19-30,2006.0,933.9300000000001,Elo_XINGU-SE
Elo_XINGU-SE,14,20-00,1933.0,886.1800000000001,Elo_XINGU-SE
Elo_XINGU-SE,14,20-30,1903.0,866.8100000000001,Elo_XINGU-SE
Elo_XINGU-SE,14,21-00,876.0,293.01,Elo_XINGU-SE
Elo_XINGU-SE,14,21-30,776.0,259.13,Elo_XINGU-SE
Elo_XINGU-SE,14,22-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,22-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,23-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,14,23-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,00-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,00-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,01-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,01-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,02-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,02-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,03-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,03-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,04-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,04-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,05-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,05-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,06-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,06-30,748.0,247.39,Elo_XINGU-SE
Elo_XINGU-SE,15,07-00,2006.0,933.9300000000001,Elo_XINGU-SE
Elo_XINGU-SE,15,07-30,2834.0,1202.51,Elo_XINGU-SE
Elo_XINGU-SE,15,08-00,2674.0,1111.59,Elo_XINGU-SE
Elo_XINGU-SE,15,08-30,2522.0,6628.96,Elo_XINGU-SE
Elo_XINGU-SE,15,09-00,2098.0,995.35,Elo_XINGU-SE
Elo_XINGU-SE,15,09-30,2099.0,996.03,Elo_XINGU-SE
Elo_XINGU-SE,15,10-00,3084.0,1374.45,Elo_XINGU-SE
Elo_XINGU-SE,15,10-30,2888.0,1257.29,Elo_XINGU-SE
Elo_XINGU-SE,15,11-00,2998.0,1322.6100000000001,Elo_XINGU-SE
Elo_XINGU-SE,15,11-30,2592.0,1086.97,Elo_XINGU-SE
Elo_XINGU-SE,15,12-00,2021.0,943.85,Elo_XINGU-SE
Elo_XINGU-SE,15,12-30,2176.0,844.19,Elo_XINGU-SE
Elo_XINGU-SE,15,13-00,2932.0,1283.29,Elo_XINGU-SE
Elo_XINGU-SE,15,13-30,4225.0,2112.46,Elo_XINGU-SE
Elo_XINGU-SE,15,14-00,3496.0,1631.73,Elo_XINGU-SE
Elo_XINGU-SE,15,14-30,2918.0,1274.99,Elo_XINGU-SE
Elo_XINGU-SE,15,15-00,1911.0,885.64,Elo_XINGU-SE
Elo_XINGU-SE,15,15-30,2784.0,1196.53,Elo_XINGU-SE
Elo_XINGU-SE,15,16-00,2454.0,990.51,Elo_XINGU-SE
Elo_XINGU-SE,15,16-30,5217.0,2560.7799999999997,Elo_XINGU-SE
Elo_XINGU-SE,15,17-00,4925.0,2406.38,Elo_XINGU-SE
Elo_XINGU-SE,15,17-30,3814.0,1840.17,Elo_XINGU-SE
Elo_XINGU-SE,15,18-00,3344.0,1535.1100000000001,Elo_XINGU-SE
Elo_XINGU-SE,15,18-30,5730.0,2870.23,Elo_XINGU-SE
Elo_XINGU-SE,15,19-00,5505.0,2728.81,Elo_XINGU-SE
Elo_XINGU-SE,15,19-30,1491.0,626.6700000000001,Elo_XINGU-SE
Elo_XINGU-SE,15,20-00,675.0,217.68,Elo_XINGU-SE
Elo_XINGU-SE,15,20-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,21-00,3990.0,1959.1100000000001,Elo_XINGU-SE
Elo_XINGU-SE,15,21-30,3388.0,1562.8700000000001,Elo_XINGU-SE
Elo_XINGU-SE,15,22-00,3532.0,1654.91,Elo_XINGU-SE
Elo_XINGU-SE,15,22-30,2918.0,1274.99,Elo_XINGU-SE
Elo_XINGU-SE,15,23-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,15,23-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,00-00,3574.0,1682.07,Elo_XINGU-SE
Elo_XINGU-SE,16,00-30,3938.0,1923.71,Elo_XINGU-SE
Elo_XINGU-SE,16,01-00,3260.55,1341.47,Elo_XINGU-SE
Elo_XINGU-SE,16,01-30,3342.0,1533.8500000000001,Elo_XINGU-SE
Elo_XINGU-SE,16,02-00,2550.0,1063.47,Elo_XINGU-SE
Elo_XINGU-SE,16,02-30,2778.0,1193.05,Elo_XINGU-SE
Elo_XINGU-SE,16,03-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,03-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,04-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,04-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,05-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,05-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,06-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,06-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,07-00,888.0,307.93,Elo_XINGU-SE
Elo_XINGU-SE,16,07-30,1398.0,547.28,Elo_XINGU-SE
Elo_XINGU-SE,16,08-00,2360.0,940.19,Elo_XINGU-SE
Elo_XINGU-SE,16,08-30,2228.0,870.99,Elo_XINGU-SE
Elo_XINGU-SE,16,09-00,1548.0,649.36,Elo_XINGU-SE
Elo_XINGU-SE,16,09-30,842.0,287.54,Elo_XINGU-SE
Elo_XINGU-SE,16,10-00,653.0,208.98999999999998,Elo_XINGU-SE
Elo_XINGU-SE,16,10-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,11-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,11-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,12-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,12-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,13-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,13-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,14-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,14-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,15-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,15-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,16-00,924.0,324.23,Elo_XINGU-SE
Elo_XINGU-SE,16,16-30,845.0,288.85,Elo_XINGU-SE
Elo_XINGU-SE,16,17-00,896.0,311.53000000000003,Elo_XINGU-SE
Elo_XINGU-SE,16,17-30,843.0,287.97,Elo_XINGU-SE
Elo_XINGU-SE,16,18-00,2037.0,954.47,Elo_XINGU-SE
Elo_XINGU-SE,16,18-30,1781.0,789.62,Elo_XINGU-SE
Elo_XINGU-SE,16,19-00,1046.0,387.85,Elo_XINGU-SE
Elo_XINGU-SE,16,19-30,404.0,119.61,Elo_XINGU-SE
Elo_XINGU-SE,16,20-00,412.0,122.34,Elo_XINGU-SE
Elo_XINGU-SE,16,20-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,21-00,1244.0,481.29,Elo_XINGU-SE
Elo_XINGU-SE,16,21-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,22-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,22-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,23-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,16,23-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,17,00-00,464.0,139.56,Elo_XINGU-SE
Elo_XINGU-SE,17,00-30,2208.0,860.65,Elo_XINGU-SE
Elo_XINGU-SE,17,01-00,1251.0,484.96000000000004,Elo_XINGU-SE
Elo_XINGU-SE,17,01-30,500.0,152.03,Elo_XINGU-SE
Elo_XINGU-SE,17,02-00,839.0,286.22,Elo_XINGU-SE
Elo_XINGU-SE,17,02-30,400.0,121.07,Elo_XINGU-SE
Elo_XINGU-SE,17,03-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,17,03-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,17,04-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,17,04-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,17,05-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,17,05-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,17,06-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,17,06-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,17,07-00,746.0,246.56,Elo_XINGU-SE
Elo_XINGU-SE,17,07-30,2242.0,878.25,Elo_XINGU-SE
Elo_XINGU-SE,17,08-00,4500.0,2052.55,Elo_XINGU-SE
Elo_XINGU-SE,17,08-30,2684.0,1117.2099999999998,Elo_XINGU-SE
Elo_XINGU-SE,17,09-00,2082.0,984.57,Elo_XINGU-SE
Elo_XINGU-SE,17,09-30,1328.0,525.97,Elo_XINGU-SE
Elo_XINGU-SE,17,10-00,1505.0,624.53,Elo_XINGU-SE
Elo_XINGU-SE,17,10-30,1550.0,650.52,Elo_XINGU-SE
Elo_XINGU-SE,17,11-00,1720.0,751.97,Elo_XINGU-SE
Elo_XINGU-SE,17,11-30,2282.0,899.09,Elo_XINGU-SE
Elo_XINGU-SE,17,12-00,1859.0,838.6800000000001,Elo_XINGU-SE
Elo_XINGU-SE,17,12-30,1609.0,685.15,Elo_XINGU-SE
Elo_XINGU-SE,17,13-00,1808.0,806.48,Elo_XINGU-SE
Elo_XINGU-SE,17,13-30,2362.0,941.25,Elo_XINGU-SE
Elo_XINGU-SE,17,14-00,2668.0,1108.23,Elo_XINGU-SE
Elo_XINGU-SE,17,14-30,2862.0,1218.6499999999999,Elo_XINGU-SE
Elo_XINGU-SE,17,15-00,2756.0,1157.8899999999999,Elo_XINGU-SE
Elo_XINGU-SE,17,15-30,3750.0,1621.71,Elo_XINGU-SE
Elo_XINGU-SE,17,16-00,3766.0,1650.03,Elo_XINGU-SE
Elo_XINGU-SE,17,16-30,3714.0,1602.35,Elo_XINGU-SE
Elo_XINGU-SE,17,17-00,1252.0,485.48,Elo_XINGU-SE
Elo_XINGU-SE,17,17-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,17,18-00,966.0,343.6,Elo_XINGU-SE
Elo_XINGU-SE,17,18-30,788.0,264.22,Elo_XINGU-SE
Elo_XINGU-SE,17,19-00,708.0,230.95,Elo_XINGU-SE
Elo_XINGU-SE,17,19-30,2462.0,1014.75,Elo_XINGU-SE
Elo_XINGU-SE,17,20-00,3024.0,1338.21,Elo_XINGU-SE
Elo_XINGU-SE,17,20-30,3172.0,1428.17,Elo_XINGU-SE
Elo_XINGU-SE,17,21-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,17,21-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,17,22-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,17,22-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,17,23-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,17,23-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,00-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,00-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,01-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,01-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,02-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,02-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,03-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,03-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,04-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,04-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,05-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,05-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,06-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,06-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,07-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,07-30,1150.0,432.95000000000005,Elo_XINGU-SE
Elo_XINGU-SE,18,08-00,909.0,317.40000000000003,Elo_XINGU-SE
Elo_XINGU-SE,18,08-30,804.0,271.06,Elo_XINGU-SE
Elo_XINGU-SE,18,09-00,744.0,245.73,Elo_XINGU-SE
Elo_XINGU-SE,18,09-30,706.0,230.14,Elo_XINGU-SE
Elo_XINGU-SE,18,10-00,791.0,265.5,Elo_XINGU-SE
Elo_XINGU-SE,18,10-30,833.0,283.6,Elo_XINGU-SE
Elo_XINGU-SE,18,11-00,897.0,311.98,Elo_XINGU-SE
Elo_XINGU-SE,18,11-30,903.0,314.68,Elo_XINGU-SE
Elo_XINGU-SE,18,12-00,931.0,327.43,Elo_XINGU-SE
Elo_XINGU-SE,18,12-30,837.0,285.35,Elo_XINGU-SE
Elo_XINGU-SE,18,13-00,647.0,206.64,Elo_XINGU-SE
Elo_XINGU-SE,18,13-30,431.0,128.45,Elo_XINGU-SE
Elo_XINGU-SE,18,14-00,848.0,290.17,Elo_XINGU-SE
Elo_XINGU-SE,18,14-30,1513.0,629.13,Elo_XINGU-SE
Elo_XINGU-SE,18,15-00,1554.0,652.85,Elo_XINGU-SE
Elo_XINGU-SE,18,15-30,1838.0,825.37,Elo_XINGU-SE
Elo_XINGU-SE,18,16-00,2042.0,957.8000000000001,Elo_XINGU-SE
Elo_XINGU-SE,18,16-30,2556.0,1066.81,Elo_XINGU-SE
Elo_XINGU-SE,18,17-00,4935.0,2411.39,Elo_XINGU-SE
Elo_XINGU-SE,18,17-30,4712.0,2304.75,Elo_XINGU-SE
Elo_XINGU-SE,18,18-00,5893.0,2977.97,Elo_XINGU-SE
Elo_XINGU-SE,18,18-30,5902.0,2792.54,Elo_XINGU-SE
Elo_XINGU-SE,18,19-00,5858.0,2954.47,Elo_XINGU-SE
Elo_XINGU-SE,18,19-30,4930.0,2408.88,Elo_XINGU-SE
Elo_XINGU-SE,18,20-00,2444.0,1004.89,Elo_XINGU-SE
Elo_XINGU-SE,18,20-30,2184.0,848.3100000000001,Elo_XINGU-SE
Elo_XINGU-SE,18,21-00,1999.0,929.3100000000001,Elo_XINGU-SE
Elo_XINGU-SE,18,21-30,1882.0,853.35,Elo_XINGU-SE
Elo_XINGU-SE,18,22-00,1613.0,687.52,Elo_XINGU-SE
Elo_XINGU-SE,18,22-30,1704.0,742.21,Elo_XINGU-SE
Elo_XINGU-SE,18,23-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,18,23-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,19,00-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,19,00-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,19,01-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,19,01-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,19,02-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,19,02-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,19,03-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,19,03-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,19,04-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,19,04-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,19,05-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,19,05-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,19,06-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,19,06-30,450.0,134.81,Elo_XINGU-SE
Elo_XINGU-SE,19,07-00,1281.0,500.8,Elo_XINGU-SE
Elo_XINGU-SE,19,07-30,1280.0,500.27000000000004,Elo_XINGU-SE
Elo_XINGU-SE,19,08-00,1070.0,393.22,Elo_XINGU-SE
Elo_XINGU-SE,19,08-30,961.0,341.27000000000004,Elo_XINGU-SE
Elo_XINGU-SE,19,09-00,1293.0,507.18,Elo_XINGU-SE
Elo_XINGU-SE,19,09-30,2262.0,888.65,Elo_XINGU-SE
Elo_XINGU-SE,19,10-00,1794.0,797.72,Elo_XINGU-SE
Elo_XINGU-SE,19,10-30,2068.0,975.1700000000001,Elo_XINGU-SE
Elo_XINGU-SE,19,11-00,1592.0,675.11,Elo_XINGU-SE
Elo_XINGU-SE,19,11-30,859.0,295.02,Elo_XINGU-SE
Elo_XINGU-SE,19,12-00,705.0,229.73,Elo_XINGU-SE
Elo_XINGU-SE,19,12-30,641.0,204.29999999999998,Elo_XINGU-SE
Elo_XINGU-SE,19,13-00,608.0,191.59,Elo_XINGU-SE
Elo_XINGU-SE,19,13-30,1451.0,593.84,Elo_XINGU-SE
Elo_XINGU-SE,19,14-00,2097.0,994.6800000000001,Elo_XINGU-SE
Elo_XINGU-SE,19,14-30,2034.0,952.48,Elo_XINGU-SE
Elo_XINGU-SE,19,15-00,1997.0,928.0,Elo_XINGU-SE
Elo_XINGU-SE,19,15-30,1994.0,926.02,Elo_XINGU-SE
Elo_XINGU-SE,19,16-00,2020.0,943.19,Elo_XINGU-SE
Elo_XINGU-SE,19,16-30,2087.0,987.94,Elo_XINGU-SE
Elo_XINGU-SE,19,17-00,2244.0,879.2900000000001,Elo_XINGU-SE
Elo_XINGU-SE,19,17-30,2398.0,960.4300000000001,Elo_XINGU-SE
Elo_XINGU-SE,19,18-00,2374.0,947.63,Elo_XINGU-SE
Elo_XINGU-SE,19,18-30,2390.0,956.15,Elo_XINGU-SE
Elo_XINGU-SE,19,19-00,2312.0,914.83,Elo_XINGU-SE
Elo_XINGU-SE,19,19-30,2246.0,880.3100000000001,Elo_XINGU-SE
Elo_XINGU-SE,19,20-00,1999.0,929.3100000000001,Elo_XINGU-SE
Elo_XINGU-SE,19,20-30,1998.0,928.66,Elo_XINGU-SE
Elo_XINGU-SE,19,21-00,2066.0,840.6099999999999,Elo_XINGU-SE
Elo_XINGU-SE,19,21-30,1961.0,904.39,Elo_XINGU-SE
Elo_XINGU-SE,19,22-00,1749.0,769.7900000000001,Elo_XINGU-SE
Elo_XINGU-SE,19,22-30,1745.0,767.32,Elo_XINGU-SE
Elo_XINGU-SE,19,23-00,1515.0,630.28,Elo_XINGU-SE
Elo_XINGU-SE,19,23-30,1545.0,647.61,Elo_XINGU-SE
Elo_XINGU-SE,20,00-00,458.0,137.51,Elo_XINGU-SE
Elo_XINGU-SE,20,00-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,20,01-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,20,01-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,20,02-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,20,02-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,20,03-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,20,03-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,20,04-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,20,04-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,20,05-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,20,05-30,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,20,06-00,400.0,118.32,Elo_XINGU-SE
Elo_XINGU-SE,20,06-30,1193.0,454.84000000000003,Elo_XINGU-SE
Elo_XINGU-SE,20,07-00,1680.0,727.64,Elo_XINGU-SE
Elo_XINGU-SE,20,07-30,1536.0,642.39,Elo_XINGU-SE
Elo_XINGU-SE,20,08-00,2584.0,1061.51,Elo_XINGU-SE
Elo_XINGU-SE,20,08-30,2900.0,1240.6899999999998,Elo_XINGU-SE
