,Dia,Hora,MW:From-To,Mvar:From-To
Fluxo_NE-N,29,19-00,2721.1,67.19999999999999
Fluxo_NE-N,29,19-30,3105.0,103.9
Fluxo_NE-N,29,20-00,2747.7,31.099999999999994
Fluxo_NE-N,29,20-30,2682.4,221.5
Fluxo_NE-N,29,21-00,5041.9,294.59999999999997
Fluxo_NE-N,29,21-30,4611.2,148.7
Fluxo_NE-N,29,22-00,4652.9,295.1
Fluxo_NE-N,29,22-30,4404.1,295.3
Fluxo_NE-N,29,23-00,4243.1,248.59999999999997
Fluxo_NE-N,29,23-30,4016.1,220.7
Fluxo_RSUL,02,00-00,856.8000000000001,-483.9000000000001
Fluxo_RSUL,02,00-30,797.9,-676.9999999999999
Fluxo_RSUL,02,01-00,751.0999999999999,-353.2
Fluxo_RSUL,02,01-30,660.9,-542.2
Fluxo_RSUL,02,02-00,565.4,-828.0
Fluxo_RSUL,02,02-30,550.1,-1055.1
Fluxo_RSUL,02,03-00,443.1,-425.1000000000001
Fluxo_RSUL,02,03-30,483.4,-308.7999999999999
Fluxo_RSUL,02,04-00,461.70000000000005,-349.1000000000001
Fluxo_RSUL,02,04-30,530.7,-345.90000000000015
Fluxo_RSUL,02,05-00,543.9,-389.19999999999993
Fluxo_RSUL,02,05-30,599.3000000000001,-795.2
Fluxo_RSUL,02,06-00,604.9,-666.6999999999999
Fluxo_RSUL,02,06-30,-317.9,-1204.1
Fluxo_RSUL,02,07-00,-121.89999999999998,-959.7000000000002
Fluxo_RSUL,02,07-30,-6.2000000000000455,-1011.9
Fluxo_RSUL,02,08-00,109.90000000000003,-1159.3000000000002
Fluxo_RSUL,02,08-30,161.5,-909.1999999999999
Fluxo_RSUL,02,09-00,195.29999999999995,-931.3000000000002
Fluxo_RSUL,02,09-30,236.3,-1015.6999999999999
Fluxo_RSUL,02,10-00,296.59999999999997,-1126.3999999999999
Fluxo_RSUL,02,10-30,335.4,-892.0000000000002
Fluxo_RSUL,02,11-00,270.40000000000003,-1072.5
Fluxo_RSUL,02,11-30,252.2,-1039.3000000000002
Fluxo_RSUL,02,12-00,91.0,-858.8
Fluxo_RSUL,02,12-30,103.69999999999993,-989.6999999999999
Fluxo_RSUL,02,13-00,267.8,-1210.8000000000002
Fluxo_RSUL,02,13-30,204.3,-1053.7000000000003
Fluxo_RSUL,02,14-00,-53.60000000000008,-1007.9999999999999
Fluxo_RSUL,02,14-30,-64.40000000000003,-829.4
Fluxo_RSUL,02,15-00,203.29999999999995,-942.6
Fluxo_RSUL,02,15-30,273.4,-1001.1
Fluxo_RSUL,02,16-00,308.5,-879.1000000000001
Fluxo_RSUL,02,16-30,304.2,-770.9
Fluxo_RSUL,02,17-00,1239.7,-664.6000000000001
Fluxo_RSUL,02,17-30,1222.7,-648.8
Fluxo_RSUL,02,18-00,1472.0,-730.5999999999999
Fluxo_RSUL,02,18-30,1588.3,-711.3
Fluxo_RSUL,02,19-00,1582.4,-741.7999999999998
Fluxo_RSUL,02,19-30,1366.7,-673.6999999999998
Fluxo_RSUL,02,20-00,1211.5,-703.4000000000001
Fluxo_RSUL,02,20-30,1334.8,-729.5000000000001
Fluxo_RSUL,02,21-00,1318.1,-681.6999999999999
Fluxo_RSUL,02,21-30,1321.0,-763.0
Fluxo_RSUL,02,22-00,1030.3999999999999,-833.7
Fluxo_RSUL,02,22-30,1035.7,-516.7999999999998
Fluxo_RSUL,02,23-00,982.9,-508.7
Fluxo_RSUL,02,23-30,985.5,-529.4
Fluxo_RSUL,03,00-00,254.6,-712.1999999999999
Fluxo_RSUL,03,00-30,231.7,-847.5
Fluxo_RSUL,03,01-00,267.9,-1174.9
Fluxo_RSUL,03,01-30,431.29999999999995,-1269.2000000000003
Fluxo_RSUL,03,02-00,232.0,-1333.1999999999998
Fluxo_RSUL,03,02-30,573.3,-1374.1
Fluxo_RSUL,03,03-00,516.5,-1361.5
Fluxo_RSUL,03,03-30,390.6,-1595.6000000000001
Fluxo_RSUL,03,04-00,446.6,-1571.4
Fluxo_RSUL,03,04-30,455.9,-1617.5
Fluxo_RSUL,03,05-00,382.70000000000005,-1536.8
Fluxo_RSUL,03,05-30,328.9,-1617.1999999999998
Fluxo_RSUL,03,06-00,178.39999999999998,-1750.4
Fluxo_RSUL,03,06-30,105.80000000000007,-1687.6999999999998
Fluxo_RSUL,03,07-00,719.0999999999999,-1338.1
Fluxo_RSUL,03,07-30,803.0,-1449.1
Fluxo_RSUL,03,08-00,800.6,-1472.5000000000002
Fluxo_RSUL,03,08-30,880.3,-1659.7
Fluxo_RSUL,03,09-00,939.3,-1555.6
Fluxo_RSUL,03,09-30,1112.0,-1566.9
Fluxo_RSUL,03,10-00,1148.0,-1570.9999999999998
Fluxo_RSUL,03,10-30,1284.5,-1644.6999999999998
Fluxo_RSUL,03,11-00,1225.7,-1570.8999999999999
Fluxo_RSUL,03,11-30,1274.9,-1680.5
Fluxo_RSUL,03,12-00,117.90000000000009,-1585.5
Fluxo_RSUL,03,12-30,321.0,-1600.2
Fluxo_RSUL,03,13-00,457.70000000000005,-1676.6999999999998
Fluxo_RSUL,03,13-30,662.9000000000001,-1710.0
Fluxo_RSUL,03,14-00,969.5,-1376.7
Fluxo_RSUL,03,14-30,938.1,-1391.1000000000001
Fluxo_RSUL,03,15-00,1033.3,-1417.1000000000001
Fluxo_RSUL,03,15-30,997.4000000000001,-1402.5
Fluxo_RSUL,03,16-00,1047.0,-1078.3999999999999
Fluxo_RSUL,03,16-30,1072.6,-1089.1
Fluxo_RSUL,03,17-00,1059.6,-836.3000000000002
Fluxo_RSUL,03,17-30,1132.3,-885.0999999999999
Fluxo_RSUL,03,18-00,1102.2,-692.2
Fluxo_RSUL,03,18-30,1068.2,-710.5
Fluxo_RSUL,03,19-00,1186.3,-693.1000000000001
Fluxo_RSUL,03,19-30,1313.1,-682.9999999999999
Fluxo_RSUL,03,20-00,1445.6,-735.7999999999998
Fluxo_RSUL,03,20-30,1526.5,-710.5
Fluxo_RSUL,03,21-00,1017.7,-687.4000000000001
Fluxo_RSUL,03,21-30,1047.3,-685.2
Fluxo_RSUL,03,22-00,1067.8,-649.5
Fluxo_RSUL,03,22-30,1087.7,-595.4000000000001
Fluxo_RSUL,03,23-00,1258.7,-581.6999999999999
Fluxo_RSUL,03,23-30,1276.9,-851.7
Fluxo_RSUL,04,00-00,471.80000000000007,-590.9999999999998
Fluxo_RSUL,04,00-30,441.70000000000005,-273.69999999999993
Fluxo_RSUL,04,01-00,436.2,-461.5
Fluxo_RSUL,04,01-30,379.1,-738.2
Fluxo_RSUL,04,02-00,333.5,-815.4
Fluxo_RSUL,04,02-30,358.4000000000001,-581.8000000000001
Fluxo_RSUL,04,03-00,468.70000000000005,-953.6000000000003
Fluxo_RSUL,04,03-30,509.3,-636.1999999999999
Fluxo_RSUL,04,04-00,585.6,-1084.3999999999999
Fluxo_RSUL,04,04-30,591.9,-867.1999999999998
Fluxo_RSUL,04,05-00,522.3,-543.4000000000001
Fluxo_RSUL,04,05-30,638.6999999999999,-623.7
Fluxo_RSUL,04,06-00,692.7,-801.5
Fluxo_RSUL,04,06-30,913.1,-579.0999999999999
Fluxo_RSUL,04,07-00,1227.3999999999999,-600.7
Fluxo_RSUL,04,07-30,1282.5,-432.9
Fluxo_RSUL,04,08-00,1543.1000000000001,-521.5000000000001
Fluxo_RSUL,04,08-30,1682.4,-590.9
Fluxo_RSUL,04,09-00,1653.0,-691.0999999999999
Fluxo_RSUL,04,09-30,1554.8,-629.6
Fluxo_RSUL,04,10-00,1677.1,-661.7
Fluxo_RSUL,04,10-30,1606.2,-648.8
Fluxo_RSUL,04,11-00,1653.3,-765.5999999999999
Fluxo_RSUL,04,11-30,1699.0,-657.9000000000001
Fluxo_RSUL,04,12-00,1633.5,-740.3999999999999
Fluxo_RSUL,04,12-30,1571.5,-786.1999999999999
Fluxo_RSUL,04,13-00,1516.4,-815.1999999999999
Fluxo_RSUL,04,13-30,1516.8,-777.1
Fluxo_RSUL,04,14-00,1457.0,-751.0000000000002
Fluxo_RSUL,04,14-30,-115.79999999999994,-882.2999999999998
Fluxo_RSUL,04,15-00,-23.200000000000017,-924.0
Fluxo_RSUL,04,15-30,-356.8,-876.8000000000001
Fluxo_RSUL,04,16-00,567.9000000000001,-853.0
Fluxo_RSUL,04,16-30,1271.5,-665.0999999999999
Fluxo_RSUL,04,17-00,1303.2,-712.6999999999999
Fluxo_RSUL,04,17-30,1215.8,-708.0999999999999
Fluxo_RSUL,04,18-00,1207.0,-811.1
Fluxo_RSUL,04,18-30,1409.1,-597.3999999999999
Fluxo_RSUL,04,19-00,1462.7,-945.4000000000001
Fluxo_RSUL,04,19-30,1438.8,-653.6999999999999
Fluxo_RSUL,04,20-00,1336.8999999999999,-661.1
Fluxo_RSUL,04,20-30,1291.0,-778.6000000000001
Fluxo_RSUL,04,21-00,1253.0,-489.7000000000001
Fluxo_RSUL,04,21-30,1281.3,-696.3000000000001
Fluxo_RSUL,04,22-00,1235.2,-342.59999999999997
Fluxo_RSUL,04,22-30,1166.9,-415.20000000000005
Fluxo_RSUL,04,23-00,1236.0,-594.5999999999999
Fluxo_RSUL,04,23-30,1102.3,-761.5999999999999
Fluxo_RSUL,05,00-00,876.6999999999999,-629.0
Fluxo_RSUL,05,00-30,1096.4,-441.80000000000007
Fluxo_RSUL,05,01-00,734.6,-774.0000000000002
Fluxo_RSUL,05,01-30,780.0,-427.09999999999997
Fluxo_RSUL,05,02-00,623.9,-605.4000000000001
Fluxo_RSUL,05,02-30,738.1,-609.6999999999999
Fluxo_RSUL,05,03-00,610.0,-831.7
Fluxo_RSUL,05,03-30,628.4999999999999,-814.3
Fluxo_RSUL,05,04-00,705.3,-681.4999999999999
Fluxo_RSUL,05,04-30,674.5,-590.5999999999999
Fluxo_RSUL,05,05-00,822.0,-685.7000000000002
Fluxo_RSUL,05,05-30,937.6,-874.4999999999999
Fluxo_RSUL,05,06-00,925.5,-805.4
Fluxo_RSUL,05,06-30,715.5,-1036.1999999999998
Fluxo_RSUL,05,07-00,626.8,-1064.6000000000001
Fluxo_RSUL,05,07-30,727.0,-1128.8
Fluxo_RSUL,05,08-00,784.3,-939.3000000000001
Fluxo_RSUL,05,08-30,1018.5,-952.1000000000001
Fluxo_RSUL,05,09-00,1550.8999999999999,-1029.2
Fluxo_RSUL,05,09-30,1734.5,-910.9999999999998
Fluxo_RSUL,05,10-00,1742.8,-858.8999999999999
Fluxo_RSUL,05,10-30,1779.5,-675.0999999999998
Fluxo_RSUL,05,11-00,1571.5,-720.9000000000001
Fluxo_RSUL,05,11-30,1274.9,-768.4999999999999
Fluxo_RSUL,05,12-00,1380.7,-807.2
Fluxo_RSUL,05,12-30,1375.3,-890.6999999999998
Fluxo_RSUL,05,13-00,1708.2,-740.3
Fluxo_RSUL,05,13-30,1503.7,-760.5000000000001
Fluxo_RSUL,05,14-00,1320.9,-755.1999999999999
Fluxo_RSUL,05,14-30,1210.0,-738.6
Fluxo_RSUL,05,15-00,1140.7,-753.2
Fluxo_RSUL,05,15-30,1146.9,-938.2000000000002
Fluxo_RSUL,05,16-00,1167.5,-511.2999999999999
Fluxo_RSUL,05,16-30,1029.4,-695.2
Fluxo_RSUL,05,17-00,1154.7,-706.4
Fluxo_RSUL,05,17-30,1200.7,-477.80000000000007
Fluxo_RSUL,05,18-00,1095.2,-962.8000000000001
Fluxo_RSUL,05,18-30,1284.6,-518.5
Fluxo_RSUL,05,19-00,1359.3,-716.2999999999998
Fluxo_RSUL,05,19-30,1285.3,-980.2999999999998
Fluxo_RSUL,05,20-00,1163.9,-1031.5
Fluxo_RSUL,05,20-30,1072.7,-1078.1999999999998
Fluxo_RSUL,05,21-00,1136.1,-588.9000000000001
Fluxo_RSUL,05,21-30,1048.4,-596.8
Fluxo_RSUL,05,22-00,928.1,-696.1999999999999
Fluxo_RSUL,05,22-30,899.3999999999999,-716.7
Fluxo_RSUL,05,23-00,1107.4,-776.1999999999997
Fluxo_RSUL,05,23-30,1227.3,-713.2000000000002
Fluxo_RSUL,06,00-00,1003.3,-654.6999999999998
Fluxo_RSUL,06,00-30,953.5,-560.1999999999998
Fluxo_RSUL,06,01-00,863.1,-742.9
Fluxo_RSUL,06,01-30,941.9,-890.7999999999997
Fluxo_RSUL,06,02-00,811.5,-1079.7
Fluxo_RSUL,06,02-30,807.8,-1083.4000000000003
Fluxo_RSUL,06,03-00,656.9000000000001,-1365.6
Fluxo_RSUL,06,03-30,602.9000000000001,-1408.8000000000002
Fluxo_RSUL,06,04-00,687.7,-1403.2
Fluxo_RSUL,06,04-30,812.0,-967.0999999999999
Fluxo_RSUL,06,05-00,-2894.8,-1807.5
Fluxo_RSUL,06,05-30,-2735.5,-1450.1000000000001
Fluxo_RSUL,06,06-00,-2523.0,-1212.2
Fluxo_RSUL,06,06-30,-2349.8,-1250.8
Fluxo_RSUL,06,07-00,-2062.6000000000004,-1683.6000000000001
Fluxo_RSUL,06,07-30,-1896.8,-1782.1
Fluxo_RSUL,06,08-00,-1788.1,-1804.0
Fluxo_RSUL,06,08-30,-1704.5,-1733.3999999999999
Fluxo_RSUL,06,09-00,-1842.2,-1735.8000000000002
Fluxo_RSUL,06,09-30,-1800.2,-1683.0
Fluxo_RSUL,06,10-00,534.1999999999999,-1113.1000000000004
Fluxo_RSUL,06,10-30,500.79999999999995,-1134.5
Fluxo_RSUL,06,11-00,338.89999999999986,-1173.8000000000002
Fluxo_RSUL,06,11-30,736.0,-973.4000000000001
Fluxo_RSUL,06,12-00,816.9,-1166.9
Fluxo_RSUL,06,12-30,945.0,-1132.2
Fluxo_RSUL,06,13-00,990.8999999999999,-942.0999999999999
Fluxo_RSUL,06,13-30,1266.2,-772.5
Fluxo_RSUL,06,14-00,1719.7,-685.4
Fluxo_RSUL,06,14-30,1740.3999999999999,-576.1999999999999
Fluxo_RSUL,06,15-00,1674.1,-692.2000000000002
Fluxo_RSUL,06,15-30,1702.6000000000001,-612.0999999999999
Fluxo_RSUL,06,16-00,1623.4,-649.3
Fluxo_RSUL,06,16-30,1516.1,-657.8999999999999
Fluxo_RSUL,06,17-00,1597.5,-582.4000000000001
Fluxo_RSUL,06,17-30,1519.8,-686.0
Fluxo_RSUL,06,18-00,1527.1,-680.6000000000001
Fluxo_RSUL,06,18-30,1670.2,-695.5
Fluxo_RSUL,06,19-00,1790.3,-669.4999999999999
Fluxo_RSUL,06,19-30,1746.5,-672.0000000000001
Fluxo_RSUL,06,20-00,1662.7,-770.2
Fluxo_RSUL,06,20-30,1398.8,-718.5999999999999
Fluxo_RSUL,06,21-00,1504.5,-741.7
Fluxo_RSUL,06,21-30,1609.3,-716.3
Fluxo_RSUL,06,22-00,1382.3,-794.5
Fluxo_RSUL,06,22-30,1244.6,-789.3
Fluxo_RSUL,06,23-00,1405.3,-761.1999999999998
Fluxo_RSUL,06,23-30,1345.5,-788.5000000000001
Fluxo_RSUL,07,00-00,686.1,-641.6
Fluxo_RSUL,07,00-30,763.6,-892.3999999999997
Fluxo_RSUL,07,01-00,728.6,-876.4000000000002
Fluxo_RSUL,07,01-30,660.1,-693.7000000000002
Fluxo_RSUL,07,02-00,526.9,-1440.2
Fluxo_RSUL,07,02-30,684.8,-771.8999999999999
Fluxo_RSUL,07,03-00,623.0,-1276.2000000000003
Fluxo_RSUL,07,03-30,616.9,-1500.3
Fluxo_RSUL,07,04-00,589.4,-1272.9
Fluxo_RSUL,07,04-30,639.5,-1245.2000000000003
Fluxo_RSUL,07,05-00,726.9000000000001,-1109.5
Fluxo_RSUL,07,05-30,878.3,-1227.4
Fluxo_RSUL,07,06-00,931.5,-847.3
Fluxo_RSUL,07,06-30,817.5,-1033.6
Fluxo_RSUL,07,07-00,891.6999999999999,-1083.6
Fluxo_RSUL,07,07-30,892.0,-776.2999999999998
Fluxo_RSUL,07,08-00,1629.0,-664.8
Fluxo_RSUL,07,08-30,1522.8,-907.0999999999999
Fluxo_RSUL,07,09-00,1580.0,-618.8999999999999
Fluxo_RSUL,07,09-30,1429.8,-818.5
Fluxo_RSUL,07,10-00,1443.7,-883.7
Fluxo_RSUL,07,10-30,1323.8,-736.5999999999998
Fluxo_RSUL,07,11-00,1410.1,-690.6000000000001
Fluxo_RSUL,07,11-30,1463.6,-763.9999999999999
Fluxo_RSUL,07,12-00,1460.2,-1004.7
Fluxo_RSUL,07,12-30,1332.5,-764.0
Fluxo_RSUL,07,13-00,1280.3999999999999,-804.5000000000002
Fluxo_RSUL,07,13-30,1264.3,-677.0
Fluxo_RSUL,07,14-00,1237.3,-858.2000000000003
Fluxo_RSUL,07,14-30,1194.5,-984.8999999999997
Fluxo_RSUL,07,15-00,1216.6,-771.8
Fluxo_RSUL,07,15-30,1159.7,-830.7000000000002
Fluxo_RSUL,07,16-00,1027.2,-780.9999999999999
Fluxo_RSUL,07,16-30,1066.7,-658.4
Fluxo_RSUL,07,17-00,1229.4,-759.3
Fluxo_RSUL,07,17-30,1126.6,-686.8999999999999
Fluxo_RSUL,07,18-00,1233.5,-690.0999999999999
Fluxo_RSUL,07,18-30,1438.7,-590.7
Fluxo_RSUL,07,19-00,1509.3,-752.0000000000001
Fluxo_RSUL,07,19-30,1393.4,-557.8999999999999
Fluxo_RSUL,07,20-00,1236.3,-742.9000000000001
Fluxo_RSUL,07,20-30,1141.3,-725.8
Fluxo_RSUL,07,21-00,1351.9,-736.4999999999999
Fluxo_RSUL,07,21-30,1259.6,-678.0
Fluxo_RSUL,07,22-00,1010.3,-416.49999999999983
Fluxo_RSUL,07,22-30,905.6,-749.4000000000001
Fluxo_RSUL,07,23-00,1055.5,-660.3999999999999
Fluxo_RSUL,07,23-30,879.8,-690.1
Fluxo_RSUL,08,00-00,618.8000000000001,-751.0000000000001
Fluxo_RSUL,08,00-30,632.5999999999999,-924.6
Fluxo_RSUL,08,01-00,816.6,-1177.3999999999999
Fluxo_RSUL,08,01-30,547.9,-1366.1000000000001
Fluxo_RSUL,08,02-00,491.9,-1387.8000000000002
Fluxo_RSUL,08,02-30,502.1,-1385.2
Fluxo_RSUL,08,03-00,677.6,-1533.6
Fluxo_RSUL,08,03-30,210.5,-1737.6000000000001
Fluxo_RSUL,08,04-00,668.0,-1404.6000000000001
Fluxo_RSUL,08,04-30,470.79999999999995,-1550.4
Fluxo_RSUL,08,05-00,559.5999999999999,-1201.4999999999998
Fluxo_RSUL,08,05-30,754.8,-1040.2999999999997
Fluxo_RSUL,08,06-00,621.5999999999999,-1260.7
Fluxo_RSUL,08,06-30,380.4000000000001,-1587.3
Fluxo_RSUL,08,07-00,171.10000000000002,-1532.1000000000001
Fluxo_RSUL,08,07-30,317.70000000000005,-1371.7
Fluxo_RSUL,08,08-00,1506.8,-785.1
Fluxo_RSUL,08,08-30,1467.1,-812.3000000000001
Fluxo_RSUL,08,09-00,1318.2,-766.2999999999998
Fluxo_RSUL,08,09-30,1422.3,-726.4000000000001
Fluxo_RSUL,08,10-00,1451.3,-699.3999999999997
Fluxo_RSUL,08,10-30,1498.0,-688.3000000000001
Fluxo_RSUL,08,11-00,1480.7,-660.0
Fluxo_RSUL,08,11-30,1366.5,-805.5
Fluxo_RSUL,08,12-00,1299.4,-850.9999999999999
Fluxo_RSUL,08,12-30,1262.8,-735.7
Fluxo_RSUL,08,13-00,1311.0,-877.5000000000001
Fluxo_RSUL,08,13-30,1292.3,-826.1000000000001
Fluxo_RSUL,08,14-00,1206.7,-845.9
Fluxo_RSUL,08,14-30,1178.3,-849.5
Fluxo_RSUL,08,15-00,1271.6,-839.4
Fluxo_RSUL,08,15-30,1191.2,-813.6
Fluxo_RSUL,08,16-00,1299.6,-609.3999999999999
Fluxo_RSUL,08,16-30,1189.8,-813.0000000000001
Fluxo_RSUL,08,17-00,1360.0,-745.7999999999998
Fluxo_RSUL,08,17-30,1326.2,-676.0999999999999
Fluxo_RSUL,08,18-00,1301.9,-841.4999999999999
Fluxo_RSUL,08,18-30,1339.8,-718.7999999999998
Fluxo_RSUL,08,19-00,1350.0,-689.5
Fluxo_RSUL,08,19-30,1220.0,-725.8999999999999
Fluxo_RSUL,08,20-00,1122.7,-739.9
Fluxo_RSUL,08,20-30,972.5,-898.7000000000002
Fluxo_RSUL,08,21-00,1129.3,-846.2
Fluxo_RSUL,08,21-30,1075.0,-459.4
Fluxo_RSUL,08,22-00,1067.9,-516.9000000000001
Fluxo_RSUL,08,22-30,932.6,-810.0
Fluxo_RSUL,08,23-00,971.9,-306.20000000000005
Fluxo_RSUL,08,23-30,879.0,-514.1000000000001
Fluxo_RSUL,09,00-00,854.6999999999999,-868.5
Fluxo_RSUL,09,00-30,724.1,-1037.6000000000001
Fluxo_RSUL,09,01-00,732.2,-750.5000000000002
Fluxo_RSUL,09,01-30,791.5,-1169.9
Fluxo_RSUL,09,02-00,1079.5,-1524.4
Fluxo_RSUL,09,02-30,1129.0,-1600.5000000000002
Fluxo_RSUL,09,03-00,665.9,-949.4
Fluxo_RSUL,09,03-30,846.5,-1272.9
Fluxo_RSUL,09,04-00,674.2,-1324.6999999999998
Fluxo_RSUL,09,04-30,931.2,-1502.7000000000003
Fluxo_RSUL,09,05-00,870.8000000000001,-1369.8
Fluxo_RSUL,09,05-30,910.9,-1643.7999999999997
Fluxo_RSUL,09,06-00,701.9000000000001,-1319.2
Fluxo_RSUL,09,06-30,873.3,-1392.1000000000001
Fluxo_RSUL,09,07-00,1327.8000000000002,-972.3
Fluxo_RSUL,09,07-30,1439.7,-1535.9
Fluxo_RSUL,09,08-00,1477.9,-1176.9
Fluxo_RSUL,09,08-30,970.2,-1367.9
Fluxo_RSUL,09,09-00,1536.3,-1178.3000000000002
Fluxo_RSUL,09,09-30,819.0999999999999,-1209.4
Fluxo_RSUL,09,10-00,1251.2,-1195.9
Fluxo_RSUL,09,10-30,1091.4,-1069.2
Fluxo_RSUL,09,11-00,1240.8,-1061.1999999999998
Fluxo_RSUL,09,11-30,1076.9,-826.8999999999999
Fluxo_RSUL,09,12-00,1072.7,-829.3999999999999
Fluxo_RSUL,09,12-30,937.5,-1018.8999999999999
Fluxo_RSUL,09,13-00,987.1,-1122.8
Fluxo_RSUL,09,13-30,982.9,-873.1999999999999
Fluxo_RSUL,09,14-00,867.8,-1116.3
Fluxo_RSUL,09,14-30,858.0999999999999,-756.9000000000001
Fluxo_RSUL,09,15-00,1036.3,-935.0
Fluxo_RSUL,09,15-30,986.6,-1087.2
Fluxo_RSUL,09,16-00,928.8,-855.0000000000001
Fluxo_RSUL,09,16-30,1181.6,-1217.8
Fluxo_RSUL,09,17-00,1126.9,-657.1
Fluxo_RSUL,09,17-30,814.5,-626.8
Fluxo_RSUL,09,18-00,907.1999999999999,-1085.7
Fluxo_RSUL,09,18-30,-2609.0,-721.9000000000001
Fluxo_RSUL,09,19-00,-2769.0,-743.5000000000001
Fluxo_RSUL,09,19-30,-2129.5,-904.7
Fluxo_RSUL,09,20-00,882.0999999999999,-850.5999999999999
Fluxo_RSUL,09,20-30,803.5999999999999,-825.1999999999998
Fluxo_RSUL,09,21-00,687.4,-725.6000000000001
Fluxo_RSUL,09,21-30,522.5999999999999,-873.3
Fluxo_RSUL,09,22-00,539.0,-698.9999999999998
Fluxo_RSUL,09,22-30,425.8999999999999,-625.3
Fluxo_RSUL,09,23-00,341.70000000000005,-778.0
Fluxo_RSUL,09,23-30,327.70000000000005,-892.0999999999999
Fluxo_RSUL,10,00-00,516.6,-1727.5
Fluxo_RSUL,10,00-30,499.9,-1627.0
Fluxo_RSUL,10,01-00,398.8999999999999,-1881.2
Fluxo_RSUL,10,01-30,247.0000000000001,-1607.7
Fluxo_RSUL,10,02-00,264.6,-1803.4999999999998
Fluxo_RSUL,10,02-30,228.20000000000005,-2023.8999999999999
Fluxo_RSUL,10,03-00,171.10000000000002,-1813.6999999999998
Fluxo_RSUL,10,03-30,149.5,-1856.5
Fluxo_RSUL,10,04-00,91.89999999999998,-1953.4
Fluxo_RSUL,10,04-30,130.70000000000005,-2044.1
Fluxo_RSUL,10,05-00,109.60000000000002,-1816.9
Fluxo_RSUL,10,05-30,18.099999999999966,-1756.4
Fluxo_RSUL,10,06-00,232.10000000000002,-1439.9
Fluxo_RSUL,10,06-30,273.40000000000003,-1347.9
Fluxo_RSUL,10,07-00,323.70000000000005,-1633.1
Fluxo_RSUL,10,07-30,518.9,-1623.8
Fluxo_RSUL,10,08-00,713.6,-2096.1
Fluxo_RSUL,10,08-30,748.6,-1855.7
Fluxo_RSUL,10,09-00,675.4,-1857.8999999999999
Fluxo_RSUL,10,09-30,690.9,-2174.1
Fluxo_RSUL,10,10-00,701.8,-1948.1999999999998
Fluxo_RSUL,10,10-30,790.3,-2103.2999999999997
Fluxo_RSUL,10,11-00,762.1,-1495.7
Fluxo_RSUL,10,11-30,706.0,-1529.0
Fluxo_RSUL,10,12-00,544.8000000000001,-1785.8
Fluxo_RSUL,10,12-30,457.30000000000007,-1953.2
Fluxo_RSUL,10,13-00,418.6,-1747.3999999999999
Fluxo_RSUL,10,13-30,360.5,-1832.8
Fluxo_RSUL,10,14-00,322.9,-1906.3
Fluxo_RSUL,10,14-30,295.0,-1846.6
Fluxo_RSUL,10,15-00,279.20000000000005,-1671.2
Fluxo_RSUL,10,15-30,493.29999999999995,-1873.0000000000002
Fluxo_RSUL,10,16-00,684.6,-1749.8000000000002
Fluxo_RSUL,10,16-30,861.0,-1894.8000000000002
Fluxo_RSUL,10,17-00,977.3,-2006.1999999999998
Fluxo_RSUL,10,17-30,891.1999999999999,-1941.3
Fluxo_RSUL,10,18-00,401.2,-1541.4
Fluxo_RSUL,10,18-30,1086.3000000000002,-1321.1
Fluxo_RSUL,10,19-00,181.0,-1739.4
Fluxo_RSUL,10,19-30,397.7,-1435.4
Fluxo_RSUL,10,20-00,821.1,-1432.4
Fluxo_RSUL,10,20-30,873.0999999999999,-1412.9
Fluxo_RSUL,10,21-00,260.09999999999997,-1638.3
Fluxo_RSUL,10,21-30,406.1,-1355.3999999999999
Fluxo_RSUL,10,22-00,-279.0,-1562.0000000000002
Fluxo_RSUL,10,22-30,361.5,-1581.4
Fluxo_RSUL,10,23-00,490.1,-1672.1
Fluxo_RSUL,10,23-30,466.00000000000006,-1750.1999999999998
Fluxo_RSUL,11,00-00,-1665.5,-1898.1
Fluxo_RSUL,11,00-30,293.6,-2013.2
Fluxo_RSUL,11,01-00,-1651.7,-1892.6
Fluxo_RSUL,11,01-30,-1792.9,-1847.2
Fluxo_RSUL,11,02-00,-714.5999999999999,-1863.7
Fluxo_RSUL,11,02-30,-844.6999999999999,-1999.1999999999998
Fluxo_RSUL,11,03-00,-906.4,-2127.9
Fluxo_RSUL,11,03-30,-971.8,-1976.1
Fluxo_RSUL,11,04-00,-1006.0,-1832.0
Fluxo_RSUL,11,04-30,-1010.5,-1994.3999999999999
Fluxo_RSUL,11,05-00,-895.2,-1935.4
Fluxo_RSUL,11,05-30,-930.4,-1906.8
Fluxo_RSUL,11,06-00,-1167.0,-1973.5
Fluxo_RSUL,11,06-30,-1244.4,-2156.4
Fluxo_RSUL,11,07-00,-1155.8,-1979.2
Fluxo_RSUL,11,07-30,-1042.1000000000001,-1937.4
Fluxo_RSUL,11,08-00,-934.4000000000001,-1948.3999999999999
Fluxo_RSUL,11,08-30,-666.2,-2069.2
Fluxo_RSUL,11,09-00,-373.0999999999999,-1978.5
Fluxo_RSUL,11,09-30,-91.80000000000007,-2009.0
Fluxo_RSUL,11,10-00,-60.89999999999998,-2003.4
Fluxo_RSUL,11,10-30,-176.70000000000005,-1860.4
Fluxo_RSUL,11,11-00,25.600000000000023,-2079.2999999999997
Fluxo_RSUL,11,11-30,-23.0,-2110.0
Fluxo_RSUL,11,12-00,-1309.6999999999998,-2063.8
